acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat 
6649,C_6649,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76466.64,3,bank,Peter,Williams,7385 Amber Key,Janetton,OK,US,45092,Male,1985-06-19,473-58-4559,-107.352773,-58.9856805
6650,C_6650,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64563.47,3,bank,Charles,Chen,2467 Johnson Fort Suite 713,Flemingstad,TX,US,08599,Male,1989-09-18,621-75-2879,-179.236424,-15.3823755
6651,C_6651,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54721.32,3,bank,Kyle,Ortiz,04113 Veronica Ferry Apt. 065,Tylerfort,VA,US,83176,Male,1956-07-15,364-68-9562,21.288840,1.7260425
6652,C_6652,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51064.49,3,bank,Adrian,Hansen,5592 Jacob Springs,North Lindsaybury,ND,US,40607,Male,1934-12-12,388-07-8702,128.030427,23.2561075
6653,C_6653,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63824.96,3,bank,Megan,Kennedy,20199 Davis Mission,Austinchester,MT,US,52519,Female,1984-09-19,136-80-4203,-115.179457,31.2146165
6654,C_6654,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51976.71,3,bank,Luis,Price,606 Michael Grove Suite 252,Danielburgh,MT,US,35588,Male,2019-08-01,437-11-6449,139.231011,80.984176
6655,C_6655,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85879.26,3,bank,Mitchell,Robinson,649 Terry Mountain,Jonesburgh,OK,US,18536,Male,1916-07-26,245-30-4728,37.271927,87.913956
6656,C_6656,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73901.18,3,bank,Tyler,Sanchez,158 Ann Inlet Suite 467,North Katie,FL,US,18209,Male,1996-06-26,021-37-0347,88.390539,-8.7378755
6657,C_6657,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90991.03,3,bank,Nicholas,Kelley,863 Shawn Village Suite 081,Gonzalezberg,TN,US,54833,Male,1996-07-23,683-31-8533,109.558916,0.5420145
6658,C_6658,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91687.05,3,bank,Amanda,Burns,8611 Shaw Canyon,Crystalview,AR,US,11919,Female,1931-09-28,547-68-1917,-142.926917,-35.134308
6659,C_6659,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73633.59,3,bank,Kimberly,Lozano,63494 Espinoza Keys,Burnsfurt,OR,US,97200,Female,1963-10-29,425-52-9101,-174.997978,-66.916732
6660,C_6660,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74091.47,3,bank,Charles,Dawson,57924 Alejandra Rest,South Amyborough,WV,US,10753,Male,1961-12-17,312-10-2151,-166.938581,56.202091
6661,C_6661,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76508.46,3,bank,Antonio,Graham,84755 Hill Unions Apt. 002,Jeffreyburgh,ID,US,18936,Male,1953-07-17,738-28-6540,57.467903,-80.2440475
6662,C_6662,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82754.95,3,bank,Mary,Massey,29244 Bridget Junction,Sarahtown,GA,US,54451,Female,1998-04-24,119-27-1138,-172.203934,17.594024
6663,C_6663,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73797.51,3,bank,Wanda,Levy,246 William Ramp,Lake Lisastad,MT,US,68230,Female,1911-03-24,600-90-9354,-115.602602,29.695061
6664,C_6664,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97993.31,3,bank,Steven,Munoz,4304 Brown Trafficway,East Reginaberg,SC,US,98497,Male,1969-07-01,285-04-0825,-100.147369,-4.375734
6665,C_6665,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63778.58,3,bank,Joseph,Taylor,435 Edward Fields Suite 972,Mollyton,MA,US,08320,Male,1989-02-11,124-08-3660,141.058865,-60.452904
6666,C_6666,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51905.05,3,bank,Michael,Johnson,6476 Katie Field,Merrittview,KS,US,19242,Male,1968-07-11,803-97-4588,11.754648,21.8227485
6667,C_6667,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98597.57,3,bank,Ashley,Sanders,4398 Richard Circles,Xavierville,NV,US,99754,Female,1961-12-20,829-07-6214,34.721132,50.7109355
6668,C_6668,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54382.62,3,bank,Jennifer,Cunningham,22605 Bill View Suite 929,South Jennifer,OH,US,64899,Female,1981-08-20,138-74-7048,109.137832,73.213397
6669,C_6669,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59402.05,3,bank,Vanessa,Patterson,7420 Jones Keys Apt. 550,Ashleyview,NY,US,20223,Female,1946-07-06,121-36-3589,-29.889768,-53.8231115
6670,C_6670,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63694.94,3,bank,James,Flores,03980 Julie Lake Suite 928,Zimmermanport,WY,US,32936,Male,1969-09-13,529-33-9305,-17.106570,5.493236
6671,C_6671,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92048.88,3,bank,Valerie,Jackson,594 Perez Knoll,Angelaville,NH,US,19307,Female,1952-09-28,896-48-2816,71.238906,-21.835720
6672,C_6672,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65808.68,3,bank,Drew,Davis,971 Keller Ports,South Michaelmouth,NV,US,72177,Male,1925-01-03,471-85-7214,53.341418,61.8308805
6673,C_6673,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82795.13,3,bank,Daniel,Kelley,635 Smith Manor Apt. 691,Ellenside,MT,US,10442,Male,2007-09-19,244-80-0327,40.464128,62.5762795
6674,C_6674,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92314.92,3,bank,Blake,Padilla,2279 Misty Green Apt. 640,New Christopher,OK,US,77104,Male,1999-11-07,541-96-8186,77.568523,15.1768775
6675,C_6675,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77165.09,3,bank,Kevin,Padilla,664 Cannon Loop Apt. 316,Tammytown,NE,US,22280,Male,1948-11-09,459-83-9497,169.426898,60.933420
6676,C_6676,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61403.66,3,bank,Matthew,Ross,71002 Taylor Fork,Walkerton,AK,US,31636,Male,1940-09-09,350-25-0426,-105.773794,-67.8915045
6677,C_6677,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75669.08,3,bank,James,Romero,464 Nichols Port Suite 727,North Michael,MD,US,02549,Male,1910-07-24,126-83-4657,-15.562959,-82.5260835
6678,C_6678,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51144.94,3,bank,Elizabeth,Watson,40226 Ramos Route Suite 420,North Nancyton,VT,US,01480,Female,1914-09-15,059-90-8019,-46.160950,-58.670022
6679,C_6679,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68307.33,3,bank,Jamie,Jordan,8553 Dan Neck Apt. 632,Jimmyfort,DC,US,36253,Female,1964-09-08,628-77-2068,-124.628203,-35.4527115
6680,C_6680,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59008.74,3,bank,Mark,Jackson,27567 Alexandra Trail Apt. 721,Dixonmouth,MO,US,11682,Male,1940-01-05,140-31-2763,-34.888703,71.7199275
6681,C_6681,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70108.64,3,bank,Thomas,Foster,498 Amber Lock Apt. 577,Grossmouth,ND,US,15082,Male,1972-01-14,806-18-8496,-58.438506,-84.0598765
6682,C_6682,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53005.41,3,bank,Brittany,Sims,638 Wood Ridge,Mooreland,MA,US,06601,Female,1976-03-14,386-97-5062,-1.065903,-78.4016655
6683,C_6683,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83504.55,3,bank,Michelle,Ashley,145 Andrew Summit,East Christopherberg,NV,US,14910,Female,1914-03-14,637-84-1445,-132.044619,60.756469
6684,C_6684,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84465.05,3,bank,Danny,Reed,38143 King Spring,Kellystad,LA,US,29830,Male,1933-08-07,560-49-6257,7.590723,79.622260
6685,C_6685,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90336.97,3,bank,Danny,Williams,93568 Dennis Turnpike Apt. 386,New Melanie,WA,US,37811,Male,1906-06-02,322-79-9664,112.210666,-72.204074
6686,C_6686,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79795.25,3,bank,Michael,Davies,724 Palmer Camp Apt. 333,New Jeffrey,ND,US,44977,Male,1927-03-21,068-81-7245,162.384482,41.6468785
6687,C_6687,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56166.66,3,bank,Stacey,Scott,695 Williams Ridges Apt. 758,Carriebury,MI,US,94654,Female,2003-07-19,522-40-6549,63.670605,-41.049378
6688,C_6688,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57279.38,3,bank,Darren,Grimes,961 Wood Views Apt. 931,Juanchester,ID,US,22276,Male,1932-02-08,220-62-1423,175.690486,82.1412545
6689,C_6689,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99212.40,3,bank,Carolyn,Meza,5371 Stephen Groves,South Davidhaven,VA,US,40538,Female,1986-10-09,685-66-4036,-50.142794,-54.562400
6690,C_6690,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84790.28,3,bank,Angela,Gomez,68515 Shirley Throughway,Mercedeston,TN,US,37090,Female,1956-08-09,811-04-3559,104.858496,77.4754965
6691,C_6691,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83123.33,3,bank,John,Cooper,9840 Joshua Plaza Apt. 348,North Robin,CO,US,17582,Male,2017-12-13,002-23-2697,156.927300,54.453915
6692,C_6692,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74370.03,3,bank,David,Leon,0489 Robert Radial Suite 478,Juliefort,GA,US,73982,Male,1973-12-31,296-96-4971,23.607472,-9.9087375
6693,C_6693,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66186.87,3,bank,John,Hobbs,5738 Dwayne Ferry Suite 186,East Courtney,UT,US,99099,Male,1963-09-23,515-78-2499,-62.623100,-52.6064135
6694,C_6694,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92505.46,3,bank,Alicia,Todd,92767 Glass Square Apt. 253,Lake Jayside,PA,US,21665,Female,1960-04-11,014-34-8158,117.455401,55.0826285
6695,C_6695,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96985.33,3,bank,Kimberly,Miller,93735 Derrick Stream,Lake Holly,IA,US,77093,Female,1947-11-14,490-52-9707,104.182867,-34.5381915
6696,C_6696,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62485.74,3,bank,Gregory,Willis,308 Steven Greens,New Cindyfurt,ME,US,38906,Male,1922-09-29,514-33-0046,-60.616465,-52.6865495
6697,C_6697,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67190.37,3,bank,Scott,Turner,507 Hammond Mountain Suite 797,West Calvin,WY,US,38012,Male,1949-02-15,161-86-8508,148.303456,38.877833
6698,C_6698,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65917.50,3,bank,William,Delgado,075 Ashley Isle,Nixonside,KS,US,22913,Male,2002-07-04,695-07-2944,89.816947,-50.082617
6699,C_6699,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99254.17,3,bank,Sean,Vargas,141 Fields Ferry,Loweburgh,NY,US,51773,Male,1981-08-03,172-79-1851,-167.634522,38.0770575
6700,C_6700,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78797.10,3,bank,Brandy,Le,3549 Ortiz Fort Apt. 431,North Derrickville,NH,US,29191,Female,1979-04-06,178-57-4287,122.360191,-15.950615
6701,C_6701,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87122.24,3,bank,Katherine,Hines,765 Karen Falls,Lake Jamieberg,VA,US,19345,Female,2020-10-08,665-17-5984,-159.302186,-78.7278125
6702,C_6702,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66676.42,3,bank,Wayne,Pollard,523 Brennan Trail,Juliestad,OR,US,97174,Male,1995-07-27,565-89-3193,110.157357,-61.5303435
6703,C_6703,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66334.50,3,bank,Kimberly,Lamb,843 Brown Parkways Apt. 845,Howardmouth,NJ,US,38052,Female,1984-10-14,202-97-6680,96.737794,-53.2908015
6704,C_6704,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87243.95,3,bank,Richard,Moore,95269 Jacob Viaduct,South Lindsey,OK,US,19023,Male,1944-08-24,285-48-4602,-120.857722,-72.3743975
6705,C_6705,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90766.02,3,bank,Charles,Swanson,26769 Francis Course,East Tonyfort,TN,US,34194,Male,1942-03-28,376-77-4668,-91.413054,-47.864927
6706,C_6706,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57147.85,3,bank,Zachary,Thomas,6344 Logan Bypass,North Tonyshire,GA,US,93747,Male,1941-02-25,057-06-6128,-16.343461,37.593845
6707,C_6707,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93772.06,3,bank,Robert,Ortiz,981 Cherry Coves,East Emilyburgh,MN,US,13850,Male,2000-01-25,492-27-2502,72.590315,43.969490
6708,C_6708,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82586.36,3,bank,Justin,Gross,755 Brittany Isle,Lewisview,CA,US,51342,Male,1955-03-20,191-56-4021,121.374917,-8.780735
6709,C_6709,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65194.98,3,bank,Margaret,Flores,352 Coleman Via Suite 706,Lewismouth,NM,US,05947,Female,1908-12-10,170-89-2192,86.853168,-35.146655
6710,C_6710,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59772.57,3,bank,Gary,Martinez,20381 Kylie Ville,South Jenniferhaven,NE,US,86277,Male,1974-08-31,404-46-3506,-151.664609,86.8382545
6711,C_6711,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97339.38,3,bank,Scott,Watts,42739 Becker Wells Apt. 771,New Leah,LA,US,34200,Male,1981-06-26,288-27-5342,-162.150692,-8.1887615
6712,C_6712,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76089.77,3,bank,Jessica,Evans,0805 Phillips Via,Fosterfort,ID,US,47908,Female,1928-06-01,763-70-3435,-0.018177,88.5698995
6713,C_6713,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71959.73,3,bank,Eric,Cherry,44046 Graves Gardens,Christopherborough,TN,US,20555,Male,2014-01-14,292-80-3267,-87.945792,-51.9366005
6714,C_6714,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65289.92,3,bank,Kathleen,Sullivan,160 Karen Harbor,Nicholasport,MD,US,53708,Female,2017-06-26,629-11-6150,-119.309630,50.5504015
6715,C_6715,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83015.75,3,bank,Jay,Vargas,2720 Torres Branch Suite 667,Allisonshire,CT,US,47486,Male,1944-06-09,450-94-5475,-18.827891,49.3107235
6716,C_6716,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50445.71,3,bank,Stephanie,Smith,430 Howard Heights Suite 016,Lake Randy,RI,US,21527,Female,1934-06-21,583-47-7076,-93.408960,-66.460479
6717,C_6717,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95568.33,3,bank,Mark,Hall,055 Stephen Garden Apt. 467,Davisview,CA,US,44287,Male,1997-08-13,849-40-6171,-105.282635,75.709626
6718,C_6718,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80811.05,3,bank,Joseph,Taylor,0846 Charles Ports,Mitchellburgh,RI,US,28082,Male,1963-10-23,276-95-7243,54.649073,-12.710974
6719,C_6719,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50030.77,3,bank,Heather,Jackson,59932 Diaz Forges,Brookeberg,KY,US,30231,Female,1923-07-16,202-26-0945,-121.144965,72.9569175
6720,C_6720,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53083.45,3,bank,Scott,Cardenas,03828 Jennifer Wells,Johnsonville,OR,US,48581,Male,1940-10-22,682-90-3407,107.188867,-22.486516
6721,C_6721,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79998.96,3,bank,Benjamin,Andersen,954 Perez Pike,Lake Aprilland,IA,US,12894,Male,2008-01-03,346-08-2141,-134.483152,-33.413898
6722,C_6722,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62028.45,3,bank,Robert,Yoder,734 Dwayne Knolls,Paulville,KS,US,76329,Male,1980-07-08,314-48-7394,-120.630074,4.9229905
6723,C_6723,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66571.87,3,bank,Kelly,Ayala,597 Arroyo Walk Suite 389,Mitchellshire,AR,US,97971,Female,1928-04-04,893-70-9653,-77.044750,7.760280
6724,C_6724,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93677.74,3,bank,Sharon,Riley,955 Justin Throughway Apt. 831,Lisashire,WA,US,19489,Female,1951-12-24,886-36-7646,-114.856978,14.768927
6725,C_6725,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89329.76,3,bank,Diana,Clark,4752 Kyle Station,South Kevin,TN,US,85790,Female,1995-12-22,273-03-8944,-57.678906,85.9998055
6726,C_6726,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75771.28,3,bank,Emily,Phillips,8207 Emily Groves Suite 096,New Manuelburgh,PA,US,94190,Female,1993-12-11,284-32-7318,-64.817924,21.277129
6727,C_6727,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93840.55,3,bank,Lisa,Carpenter,8590 Leonard Ridges Apt. 148,West Brandy,MS,US,60434,Female,1924-12-14,626-77-3386,49.809363,-34.7760205
6728,C_6728,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79086.20,3,bank,Catherine,Walsh,88514 Amy Rapid Apt. 842,West Johnton,MI,US,28130,Female,1987-02-07,580-07-7373,59.200671,-38.841603
6729,C_6729,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64012.21,3,bank,Steven,Myers,74861 Andrea Meadows Apt. 072,Danielberg,WI,US,79647,Male,2018-01-17,240-72-6245,75.825760,-59.4172075
6730,C_6730,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98802.13,3,bank,Kristi,Robinson,563 Moss Knoll,Burtonhaven,WI,US,39595,Female,1933-09-07,063-10-0703,-144.967198,76.439308
6731,C_6731,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52965.71,3,bank,Elizabeth,Gonzalez,8623 Michael Stream,Port Patriciafort,SC,US,52100,Female,1971-02-01,899-77-4242,5.620352,-22.7895485
6732,C_6732,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53448.61,3,bank,Jacob,Heath,1966 Jacob Pass Suite 618,Melissamouth,AK,US,83358,Male,1933-04-12,594-91-3215,-22.024489,-10.127550
6733,C_6733,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94804.65,3,bank,Charles,Jennings,40664 Nicholas Glen,Amybury,CT,US,34973,Male,2019-09-08,827-21-3181,-134.536097,27.472902
6734,C_6734,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77543.62,3,bank,Alexander,Rice,23063 Laura Crossroad Suite 661,Gonzalesborough,OH,US,79815,Male,1956-09-02,131-28-9544,89.652976,33.5947505
6735,C_6735,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93812.44,3,bank,Lauren,Jackson,39676 Jordan River Apt. 790,Billystad,MA,US,13856,Female,1930-03-09,067-22-0294,-35.721898,70.701257
6736,C_6736,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89670.46,3,bank,Kimberly,Woodward,26894 Wade Mission,New Danielberg,ND,US,39264,Female,2011-09-09,518-72-0812,-41.309526,16.0704035
6737,C_6737,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86630.84,3,bank,Michael,Newman,94384 Bradley Ramp Apt. 509,North Joshua,HI,US,30617,Male,1979-04-02,437-55-4742,77.212552,59.751219
6738,C_6738,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97802.80,3,bank,Sydney,Matthews,712 Mitchell Lane Suite 609,Lake Joshua,AR,US,22305,Female,1967-04-12,150-25-0716,-50.076109,-50.606350
6739,C_6739,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67229.13,3,bank,Steve,Jordan,582 Justin Roads,Hillmouth,HI,US,64982,Male,1966-03-15,507-78-8860,43.284379,-20.200551
6740,C_6740,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81288.48,3,bank,David,May,03575 Stephanie Hill,South Kathleenchester,OK,US,34461,Male,1953-12-30,232-56-9563,-42.262285,-82.4213965
6741,C_6741,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95306.52,3,bank,Veronica,Jimenez,8021 Amanda Fork,Port Philipside,KY,US,32476,Female,1971-08-08,017-14-8079,-25.348847,60.857188
6742,C_6742,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62299.10,3,bank,Tyler,Bruce,8683 Diaz Mills Apt. 526,Wrightport,WV,US,02084,Male,2003-05-31,863-67-9150,-48.242977,43.080798
6743,C_6743,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50304.62,3,bank,Reginald,Greene,186 Miller Lake,West Sarahburgh,PA,US,64127,Male,1990-06-16,543-71-0689,-126.535161,-32.3145885
6744,C_6744,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77282.97,3,bank,Jerry,Barnes,23604 Dunlap Mountain Suite 897,North Justin,NC,US,13277,Male,1970-11-14,221-19-3415,-101.735147,60.266573
6745,C_6745,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71389.61,3,bank,Jay,Flores,3384 Christopher Cove Suite 429,Lake Joshuaburgh,ME,US,50129,Male,2006-09-16,703-61-0944,114.949053,-88.696071
6746,C_6746,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69874.68,3,bank,Kevin,Johnson,21664 Jessica Isle,Alvaradotown,IL,US,59408,Male,2021-07-18,585-87-0212,81.924834,88.2960035
6747,C_6747,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69234.14,3,bank,Kelli,Smith,890 Michael Cove,Garciaton,MS,US,92821,Female,1946-02-25,373-08-8453,3.583845,-42.4920555
6748,C_6748,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83801.31,3,bank,Kristin,Braun,2941 Nicholas Well,Mirandashire,ND,US,18236,Female,2016-03-08,126-23-9893,-28.276945,-87.983243
6749,C_6749,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76333.08,3,bank,Steven,Rhodes,70582 Powell Junctions Suite 212,Ramirezland,OK,US,89219,Male,1984-10-12,233-48-4244,87.045595,-2.427357
6750,C_6750,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72093.21,3,bank,Kelly,Gray,1615 Zoe Place,Lake Alicia,NY,US,04045,Female,2005-05-06,357-58-9296,88.541069,9.614916
6751,C_6751,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83941.45,3,bank,Sarah,Davies,7931 Parker Parkways,Smithbury,SD,US,82496,Female,1961-04-23,877-42-6376,114.726920,-39.737333
6752,C_6752,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67948.84,3,bank,Alexander,Tucker,738 Alyssa Rue,Jonesfort,NY,US,78757,Male,1981-11-21,452-50-5175,-89.157981,-70.6021125
6753,C_6753,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74517.05,3,bank,Patrick,Reid,948 Anne Courts,Lindseyton,ND,US,76869,Male,2016-02-05,395-67-1295,-139.036295,-81.1361555
6754,C_6754,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66733.84,3,bank,Brandy,Greene,078 Robert Mountain,Hansonside,SD,US,96911,Female,1971-02-24,105-04-8191,32.110451,-55.025219
6755,C_6755,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76382.68,3,bank,Ryan,Swanson,0793 Jason Run Suite 272,Port Ethan,IN,US,98239,Male,1974-07-15,484-54-3288,145.618476,-15.9044845
6756,C_6756,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95303.19,3,bank,Tina,Park,0062 Thomas Plaza,Markmouth,NH,US,64994,Female,1956-01-08,466-92-9004,-8.344910,-32.1687035
6757,C_6757,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55057.44,3,bank,Emily,Bell,415 Warren Vista,Veronicaland,NC,US,11875,Female,1961-03-22,736-20-6487,-44.908361,-82.120214
6758,C_6758,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81220.06,3,bank,Kerry,Dyer,13189 Adams Fall Apt. 941,East Steve,TN,US,96321,Male,1937-12-29,435-92-6763,-123.153637,59.2582785
6759,C_6759,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58979.70,3,bank,Carl,Wells,532 Gaines Courts,Watersside,MO,US,34582,Male,1985-12-16,686-21-3771,73.698422,78.3753315
